HCM2,CONTROL,LOCALE,CCBASIC,CCUGPROF,CCSIZSET,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,ADM_RATE_ALL,SATVR25,SATVR75,SAT_AVG_ALL,DISTANCEONLY,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NRA,PCTFLOAN,UG25abv,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,PAR_ED_PCT_1STGEN,DEBT_MDN,mn_earn_wne_p8,pct25_earn_wne_p8,pct75_earn_wne_p8,pct90_earn_wne_p8,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,PCT_LIBERAL_ARTS,PCT_PROFESSIONAL,PCT_RELIGIOUS,COST,PCT_VOCATIONAL
0,2,11,22,10,8,0,0,0,0,0,0,0,0,0,0.6076,440.0,580.0,1045.0,0,0.5906,0.0509,0.1426,0.0143,5656.0,4617.0,0.2051,0.4737,0.0,0.0,1.0,0.0,0.0,0.5183,0.1055,0.320754716981,0.325,0.4103388480236398,0.33514546157481007,0.268965517,13136.5,32200.0,19300.0,43900.0,56700.0,0.7489177490000001,0.715789474,0.7439024390000001,0.811320755,0.670886076,0.7260273970000001,0.4524,0.2143,0.3333,34444.0,0.0
0,3,12,19,9,9,0,0,0,0,0,0,0,0,0,0.7773,420.0,532.07,961.31,0,0.4894,0.1534,0.1512,0.0044,2651.0,7758.0,0.018000000000000002,0.1883,0.1071,0.1667,0.0,0.1667,0.3333,0.3922,0.9272,0.226804123711,0.364055299539,0.545454545455,0.392857142857,0.506134969,2e4,49600.0,26800.0,64400.0,88300.0,0.692321623,0.633833761,0.7304797740000001,0.811550152,0.666495639,0.7070789259999999,0.1527,0.8472999999999999,0.0,26118.0,0.0
0,1,12,17,6,12,0,0,0,0,0,0,0,0,0,0.5274,360.0,480.0,1077.0,0,0.5514,0.2656,0.0623,0.023,7292.0,7480.0,1.0,0.2438,0.1401,0.1667,0.7778,0.25,0.6667,0.4818,0.4062,0.234708392603,0.325,0.4756559444120901,0.26500566251400004,0.42017037700000004,14250.0,34600.0,17300.0,45900.0,63200.0,0.657655611,0.611044895,0.704160247,0.7826086959999999,0.601631117,0.6578472639999999,0.4137,0.6276,0.0085,19894.0,0.0353
0,1,12,25,12,16,0,0,0,0,0,0,0,0,0,0.5151499999999998,555.22,662.13,1226.58,0,0.7589,0.1325,0.0397,0.0305,60962.0,7805.0,0.8875,1.0,0.741154,0.7834979999999999,0.769639,0.6209690000000001,0.6466930000000002,0.6322,0.5133,0.747826086957,0.75,0.7632687906179899,0.7643312101909999,0.404255319,12500.0,67e3,41700.0,90500.0,127400.0,0.930825243,0.917737789,0.9272727270000001,0.968152866,0.847533632,0.936708861,0.0,1.0,0.0,31221.0,0.0
1,2,12,23,9,7,1,0,0,0,0,0,0,0,0,0.495157,346.31,454.13,791.88,0,0.0656,0.9247,0.0049,0.0,3475.0,4233.0,0.6721,0.1588,0.1592,0.0,0.16113500000000003,0.24970299999999998,0.5191649999999999,0.8170000000000001,0.2833,0.19155125193312,0.29405028329645,0.4639090859242001,0.140186915888,0.492647059,9500.0,21700.0,10500.0,30300.0,43300.0,0.119341564,0.097112861,0.16867469899999998,0.38899062640865806,0.11316397199999999,0.123762376,0.439,0.5853999999999999,0.048799999999999996,20024.0,0.0
0,2,33,21,13,8,0,0,0,0,0,0,0,0,0,0.5898,470.0,600.0,1142.0,0,0.7737,0.0421,0.0509,0.0123,11002.0,6354.0,0.7069,0.4965,0.75,0.6667,0.5,0.25,0.0,0.6867,0.0524,0.288461538462,0.35294117647100004,0.5303031045397498,0.563636363636,0.358108108,12e3,37200.0,23500.0,49900.0,63200.0,0.798283262,0.744186047,0.8045977009999999,0.86440678,0.686956522,0.731707317,0.79989999999999994,0.1916,0.0083,33355.0,0.0
0,1,13,15,13,16,0,0,0,0,0,0,0,0,0,0.5858,500.0,600.0,1156.0,0,0.7874,0.0492,0.0644,0.0237,8349.0,8902.0,0.8663,0.601,0.5414,0.5962,0.6,0.45899999999999996,0.6486,0.4084,0.1044,0.415584415584,0.474482758621,0.588405797101,0.469717362046,0.301415094,14990.0,43700.0,23700.0,56e3,76800.0,0.85152947,0.7947629159999999,0.8603773579999999,0.9050683829999999,0.78125,0.837726524,0.46480000000000005,0.5031,6e-4,19917.0,0.0547
0,1,13,22,9,13,1,0,0,0,0,0,0,0,0,0.27699999999999997,330.0,430.0,842.0,0,0.0416,0.9301,0.012,0.0024,7154.0,5341.0,0.8326,0.2583,0.2568,0.0,0.5,0.2246720000000001,0.5,0.7276,0.14800000000000002,0.279411764706,0.31221719456999997,0.4912218652956703,0.277258566978,0.433059088,13698.5,27100.0,12500.0,37e3,53200.0,0.40727988200000004,0.392576731,0.426373626,0.434782609,0.313633311,0.367036011,0.4796999999999999,0.47970000000000007,0.0,15414.0,0.1472
0,1,13,18,9,12,0,0,0,0,0,0,0,0,0,0.7551,410.0,515.0,1088.0,0,0.7302,0.1466,0.0203,0.0075,5002.0,6957.0,0.743,0.3698,0.2587,0.2609,0.3333,0.0,0.6667,0.5289,0.22399999999999998,0.29052876234700004,0.437788018433,0.46852570499991997,0.350148367953,0.43781382799999996,13300.0,32300.0,16300.0,42400.0,6e4,0.646862951,0.573899371,0.724369748,0.8090277779999999,0.535756155,0.633554947,0.6071000000000001,0.37920000000000004,0.0045,18809.0,0.0112
0,1,33,18,10,13,0,0,0,0,0,0,0,0,0,0.8503,370.0,490.0,1008.0,0,0.7901,0.0781,0.0503,0.0129,4550.0,6096.0,1.0,0.4025,0.1786,0.3571,0.25,0.25,0.5,0.4734,0.2436,0.29907621247099997,0.407045009785,0.4834654869080301,0.334710743802,0.518095238,10043.0,33700.0,17600.0,43500.0,61700.0,0.656991261,0.552742616,0.745079663,0.8409090909999999,0.555672269,0.634447674,0.39880000000000004,0.5688,0.0,16126.0,0.08839999999999999
0,1,13,18,10,13,0,0,0,0,0,0,0,0,0,0.8997,440.0,570.0,1070.0,0,0.6656,0.1867,0.0361,0.0146,6851.0,6434.0,0.7542,0.4203,0.2446,0.3947,0.4194,0.2083,0.6667,0.49200000000000005,0.1142,0.279893711249,0.39152759948700006,0.4400869633950403,0.331216931217,0.38062201,11864.0,36300.0,19600.0,47300.0,65e3,0.7622255490000001,0.6950394590000001,0.799120235,0.8538083540000001,0.675609756,0.7384213959999999,0.44680000000000003,0.49539999999999995,0.0077,17899.0,0.0501
0,2,13,22,11,6,0,0,0,0,0,0,0,0,0,0.5407,430.0,590.0,974.0,0,0.7035,0.2211,0.0221,0.0013,5075.0,4948.0,0.4028,0.3874,0.0714,1.0,1.0,0.0,0.5,0.5745,0.4172,0.16129032258099998,0.31746031746,0.4381046107710098,0.359375,0.45348837200000003,10828.0,36300.0,19200.0,49100.0,67900.0,0.764492754,0.706521739,0.791666667,0.790322581,0.7330097090000001,0.7826086959999999,0.3154,0.4231,0.2615,20386.0,0.0
0,2,32,18,10,14,0,0,0,0,0,0,0,0,0,0.7628,490.0,630.0,1139.0,0,0.8347,0.0379,0.0294,0.0068,9503.0,7082.0,0.7364,0.6219,0.2632,0.4,0.6,0.6,0.8056,0.5573,0.057999999999999996,0.41528239202699996,0.511111111111,0.623853211009,0.43455497382200003,0.22146274800000001,19801.5,38600.0,22300.0,49200.0,68900.0,0.8767541179999999,0.7666666670000001,0.8912685340000001,0.9318542,0.8076398359999999,0.805405405,0.4660000000000001,0.49470000000000003,0.044000000000000004,25475.0,0.0178
0,1,32,19,11,13,0,0,0,0,0,0,0,0,0,0.6221,460.0,538.0,1011.0,0,0.6583,0.2367,0.0348,0.0066,6124.0,5606.0,1.0,0.2854,0.23199999999999998,0.1875,0.6667,0.2,0.2857,0.5985,0.171,0.159817351598,0.176029962547,0.41531225193335997,0.162011173184,0.448062886,10443.0,34100.0,18500.0,43400.0,59400.0,0.650205761,0.591292135,0.6943319840000001,0.7399103140000001,0.638187221,0.670491803,0.6678,0.29710000000000003,0.0,18033.0,0.0348
0,2,13,21,12,11,0,0,0,0,0,0,0,0,0,0.8039,530.0,680.0,1267.0,0,0.7143,0.0448,0.0469,0.0518,12018.0,7233.0,0.6778,0.6959,0.3077,0.2667,0.5556,0.6667,1.0,0.4487,0.0056,0.4095929065769199,0.6122448979590001,0.530303030303,0.4,0.168888889,19500.0,39300.0,21800.0,49800.0,7e4,0.869688385,0.864864865,0.8467741940000001,0.88961039,0.7976878609999999,0.828571429,0.8248,0.1051,0.0701,50172.0,0.0
0,2,32,22,12,11,0,0,0,0,0,0,0,0,0,0.6982,500.0,640.0,1144.0,0,0.8017,0.0209,0.0525,0.009000000000000001,7040.0,6425.0,0.9766,0.6537,0.4,0.8667,0.0,0.0,0.7407,0.5333,0.2192,0.54347826087,0.695,0.583333333333,0.666666666667,0.327889447,17900.0,49600.0,27200.0,64500.0,89700.0,0.931360947,0.8768115940000001,0.9525139659999999,0.9655172409999999,0.892638037,0.892430279,0.3142000000000001,0.609,0.0171,33326.0,0.0598
0,2,32,21,10,11,0,0,0,0,0,0,0,0,0,0.7011,440.0,550.0,1090.0,0,0.8434,0.08,0.039,0.0106,8912.0,4598.0,1.0,0.6022,0.25,0.1667,0.0,1.0,0.8333,0.5033,0.0207,0.325,0.477477477477,0.505747126437,0.3125,0.278625954,15e3,36100.0,22200.0,46200.0,63300.0,0.8442982459999999,0.7844827590000001,0.825842697,0.9050632909999999,0.7478632479999999,0.842519685,0.5542,0.34020000000000006,0.1054,31473.0,0.0
0,2,33,22,10,8,0,0,0,0,0,0,0,0,0,0.6136,420.0,550.0,1057.0,0,0.6831,0.0546,0.0915,0.0,10651.0,5489.0,1.0,0.4831,0.2857,0.2857,0.0,1.0,0.9231,0.4826,0.040999999999999995,0.267605633803,0.386363636364,0.4513692222935201,0.34360055967877995,0.38009049799999994,12349.5,36e3,22100.0,47100.0,63200.0,0.75,0.6764705879999999,0.8,0.770833333,0.7105263159999999,0.716216216,0.4286,0.5715,0.0,34532.0,0.0
0,2,12,22,9,7,1,0,0,0,0,0,0,0,0,0.68,360.0,510.0,869.0,0,0.0072,0.8935,0.0036,0.0036,6217.0,4598.0,1.0,0.4462,0.4365,1.0,0.405439,0.35133900000000007,1.0,0.8784,0.1673,0.315217391304,0.36722186323481,0.4831440496656599,0.33333333333299997,0.432786885,19e3,26e3,12300.0,34300.0,48e3,0.317010309,0.30419580399999996,0.310810811,0.46748967190997,0.26937269399999997,0.309859155,0.49990000000000007,0.4841,0.0159,24877.0,0.0
0,2,42,22,10,8,0,0,0,0,0,0,0,0,0,0.6798,350.0,430.0,1001.0,0,0.8802,0.0659,0.02,0.0,5339.0,5359.0,1.0,0.3985,0.0,0.4,0.0,0.32021399999999994,0.0,0.6307,0.0871,0.375,0.445945945946,0.45251000874173997,0.47297297297300006,0.451505017,1e4,30200.0,16900.0,36700.0,47800.0,0.817460317,0.726315789,0.863247863,0.8918918920000001,0.777070064,0.85840708,0.8393,0.053599999999999995,0.1071,22330.0,0.0
0,1,33,19,11,10,0,0,0,0,0,0,0,0,0,0.6081,410.0,520.0,989.0,0,0.6432,0.28300000000000003,0.0216,0.0072,6317.0,6077.0,0.6831,0.2973,0.2071,0.3,0.3333,0.0,0.1739,0.5054,0.1713,0.319796954315,0.34554973821999996,0.4620031543911,0.361842105263,0.447084233,10500.0,33300.0,17300.0,45300.0,60100.0,0.5995222929999999,0.51800554,0.683377309,0.792592593,0.491048593,0.5951972560000001,0.5917999999999999,0.46130000000000004,0.0,17738.0,0.0018
0,1,13,23,7,12,0,0,0,0,0,0,0,0,0,0.5736,350.0,540.0,1028.0,0,0.7409,0.0458,0.0748,0.0444,5165.0,6658.0,0.5407,0.2291,0.1538,0.3333,0.3111,0.2182,0.4,0.4018,0.2877,0.18333333333299998,0.3125,0.4618477233498599,0.227419354839,0.521190893,8240.0,31400.0,16e3,42200.0,57200.0,0.5890042289999999,0.51266256,0.663069544,0.80155642,0.5074547389999999,0.570198105,0.4691000000000002,0.39770000000000005,0.0,14335.0,0.16010000000000002
0,3,11,30,5,12,0,0,0,0,0,0,0,0,0,0.6641419999999999,426.25,542.77,980.75,0,0.2625,0.0667,0.1042,0.0781,7291.0,7062.0,0.1892,0.3188,0.2222,0.2473,0.39799999999999996,0.1667,0.5472,0.5957,0.4043,0.163212435233,0.213549337261,0.4657133660492002,0.17527173913,0.39652096299999995,16500.0,41400.0,15900.0,57500.0,83400.0,0.552890423,0.495439739,0.592548788,0.660117878,0.52685624,0.543950362,0.0506,0.9494,0.0,34512.0,0.0
0,2,11,26,5,18,0,0,0,0,0,0,0,0,0,0.715905,465.36,576.32,1047.81,0,0.37720300000000007,0.114719,0.146346,0.11030200000000003,4965.0,5417.0,0.027000000000000003,0.45222600000000013,0.32946499999999995,0.40286400000000006,0.538358,0.38273300000000005,0.4902260000000001,0.600859,0.6911379999999998,0.5330960088865401,0.50209274174686,0.5329124945001101,0.50370133424128,0.4113842525499999,15411.19,53247.0,28353.0,68369.0,91088.0,0.7662990228999998,0.7189178275700003,0.7986628142948501,0.8492103369848497,0.7064603991473,0.7595936304500001,0.245348,0.6638580000000002,0.01706199999999998,31727.01,0.028430000000000004
0,2,12,24,11,18,0,0,0,0,0,0,0,0,0,0.6799009999999995,477.6,596.94,1099.22,0,0.5164089999999998,0.07437699999999996,0.15096000000000007,0.07315200000000001,17738.0,4707.0,0.75,0.6586310000000001,0.5619170000000002,0.5885949999999999,0.6853440000000001,0.41844300000000006,0.6615589999999999,0.46605299999999994,0.488856,0.46622266785181976,0.5278436396495698,0.5730405649887098,0.5147953690407199,0.3218143513400002,14898.155,46368.0,24027.0,61804.0,82711.0,0.8016775183600005,0.74222412009903,0.8193381034184902,0.8740006325900004,0.7195540863899997,0.7792939149275501,0.156317,0.175267,0.29458000000000006,30535.78,0.0044059999999999985
0,2,11,30,8,18,0,0,0,0,0,0,0,0,0,0.6905110000000001,467.81,583.7,1051.5,0,0.5593299999999998,0.10859100000000005,0.109669,0.05817900000000001,6739.0,6829.0,0.2558,0.49107300000000037,0.361938,0.46504900000000016,0.5393020000000001,0.32281800000000005,0.5725969999999999,0.650147,0.3502,0.44008757358582007,0.47742944982789015,0.5408224916390201,0.4603631296539701,0.3733267137500001,19263.0,42295.0,22435.0,56196.0,77169.0,0.7879715705800001,0.72465365955452,0.80919753097485,0.8593772588499994,0.7105825671999999,0.77590393777,0.18405700000000005,0.674738,0.04506599999999997,35721.13,0.007418999999999998
0,2,12,30,10,14,0,0,0,0,0,0,0,0,0,0.8167,503.76,610.33,1112.03,0,0.2153,0.0115,0.1051,0.3456,17117.0,6826.0,1.0,0.6436,0.6667,0.8333,0.6111,0.0,0.6111,0.5106,0.3039,0.556818181818,0.507042253521,0.5818947847921402,0.515625,0.225454546,31e3,52800.0,19300.0,77700.0,98900.0,0.83808096,0.81043956,0.850931677,0.8992805759999999,0.827777778,0.807407407,0.0723,0.9277000000000001,0.0,56400.0,0.0
0,2,21,17,11,14,0,0,0,0,0,0,0,0,0,0.7985,490.0,600.0,1098.0,0,0.4966,0.0474,0.2306,0.0827,10343.0,9231.0,0.4597,0.6486,0.4324,0.5043,0.6667,0.6667,0.6333,0.5697,0.1467,0.487684729064,0.30382775119600003,0.239603960396,0.313186813187,0.36387366200000004,19e3,49200.0,26900.0,66e3,89300.0,0.8993261990000001,0.86009539,0.884269663,0.9390862940000001,0.893859649,0.887989204,0.40309999999999996,0.5562,0.0407,44021.0,0.0
0,2,11,24,5,6,0,0,0,0,0,0,0,0,0,0.8321,446.44,569.89,1012.77,0,0.0232,0.027000000000000003,0.2471,0.1931,3934.0,3077.0,1.0,0.7826,0.5273510000000003,0.7657590000000002,0.75,0.3856690000000001,0.7941,0.3906,0.4672,0.4415111631349201,0.4939026688416599,0.5501794020026499,0.4745674152236201,0.5125,6910.0,40156.0,21337.0,52075.0,72064.0,0.7340648418300002,0.68834582857174,0.7735109703754601,0.83098000240454994,0.6784630841472999,0.7307263381066698,0.2131,0.3853,0.4016,11741.0,0.0
0,2,21,17,11,14,0,0,0,0,0,0,0,0,0,0.7286,500.0,620.0,1123.0,0,0.5481,0.0197,0.1714,0.1589,10435.0,8924.0,0.9883,0.6819,0.7368,0.62,0.5526,0.25,0.7222,0.7762,0.0395,0.516,0.496644295302,0.540897097625,0.486338797814,0.239747634,19688.0,43e3,20800.0,56800.0,82200.0,0.929334917,0.891509434,0.934819897,0.948484848,0.897983393,0.906005222,0.5253,0.3778,0.0969,44573.0,0.0
0,3,13,30,6,7,0,0,0,0,0,0,0,0,0,0.98,428.0,548.31,1007.94,0,0.1382,0.0081,0.061,0.0081,5296.0,6236.0,0.3377,0.3654,0.5,0.1875,0.7273,0.0,0.5455,0.6944,0.2907,0.37073170731700006,0.42993630573200003,0.49006622516599996,0.413533834586,0.274678112,28250.0,31600.0,13900.0,41800.0,60900.0,0.7142857140000001,0.6210191079999999,0.71040724,0.827838828,0.65776699,0.669767442,0.1731,0.8269,0.0,32699.0,0.0
0,2,11,26,5,9,0,0,0,0,0,0,0,0,0,0.681076,459.22,565.68,1037.09,0,0.4632060000000001,0.120882,0.117202,0.08857800000000005,7873.0,5739.0,0.2745,0.42597100000000004,0.3121900000000001,0.40300300000000006,0.5146369999999999,0.34539500000000006,0.44370500000000007,0.6881500000000002,0.6667346666666664,0.5135251502132102,0.50754502930393,0.53909163232653,0.50957491760133,0.4164679676000001,17435.3,50554.0,27298.0,65261.0,86875.0,0.7915214826700003,0.7441348352045201,0.81628974457485,0.8655798497499996,0.7205392448900002,0.77828718106,0.17021500000000003,0.7864949999999999,0.0010019999999999467,29756.55,0.0021269999999999987
0,2,11,17,9,9,0,0,0,0,0,0,0,0,0,0.6664189999999999,454.82,569.25,1048.16,0,0.5467,0.08,0.16,0.0533,11135.0,8395.0,0.32,0.41442300000000004,0.3624960000000001,0.43495100000000003,0.5169650000000001,0.408564,0.525263,0.828,0.7067,0.434782608696,0.4238695328146101,0.47435130450834,0.43764403629673004,0.47706422,18750.0,49596.0,27417.0,64309.0,87791.0,0.855263158,0.842105263,0.857142857,0.8950501691981798,0.857142857,0.83811562672,1.0,0.0,0.0,33506.35,0.0
0,2,11,18,11,14,0,0,0,0,0,0,0,0,0,0.7879999999999999,430.0,550.0,984.0,0,0.44799999999999995,0.084,0.3012,0.0497,8008.0,8355.0,0.4779,0.5808,0.6,0.5301,0.6364,0.3333,0.125,0.7734,0.2255,0.415770609319,0.455782312925,0.507204610951,0.45733788395900005,0.44128,19500.0,41500.0,18700.0,55e3,75700.0,0.78279804,0.701188455,0.821124361,0.8228043140000001,0.735204856,0.771043771,0.5275,0.4726,0.0441,39026.0,0.0
0,2,11,30,11,14,0,0,0,0,0,0,0,0,0,0.8157,450.0,590.0,1061.0,0,0.3329,0.0403,0.1367,0.1627,16026.0,8347.0,0.1572,0.6183,0.7778,0.619,0.6486,0.5,0.5455,0.5304,0.1751,0.5503875968990001,0.46,0.506024096386,0.492957746479,0.237647059,24500.0,36700.0,13200.0,49400.0,72500.0,0.841666667,0.829181495,0.8022598870000001,0.913043478,0.77739726,0.73015873,0.0409,0.9488000000000001,0.0,53837.0,0.0102
0,1,11,31,8,15,0,0,0,0,0,0,0,0,0,0.6227409999999997,502.28,615.29,1149.99,0,0.39936900000000025,0.09734800000000007,0.15921800000000003,0.16732400000000008,22078.0,12941.0,0.9863,0.633491,0.48714900000000017,0.5487860000000001,0.6591399999999996,0.5790150000000002,0.580413,0.3783470000000002,0.303148,0.6044947857896603,0.59868904944465,0.66797057889486,0.61132906758865,0.286567164,8406.17,111e3,66100.0,148600.0,208600.0,0.8625614446489798,0.8133578787954602,0.8732202759076398,0.9123062935199999,0.7926522866515106,0.8465812376300001,0.374017,0.5622589999999998,0.010227999999999994,24690.58,0.029634999999999995
0,2,12,15,12,11,0,0,0,0,0,0,0,0,0,0.1055,720.0,800.0,1534.0,0,0.304,0.0174,0.1003,0.4248,92854.0,16120.0,0.9570000000000001,0.9307,0.3333,0.8333,0.9545,0.6699299999999998,0.92,0.2508,0.0082,0.36585365853699997,0.5,0.5675675675680001,0.49256959017844976,0.137931035,14583.0,72200.0,27800.0,97800.0,127400.0,0.942857143,0.9015529875375405,0.9377250010700001,0.9548768225500004,0.8925513435157704,0.9159821370658799,0.4297,0.5703,0.0,56382.0,0.0
0,2,12,18,11,14,0,0,0,0,0,0,0,0,0,0.4802,500.0,590.0,1108.0,0,0.5232,0.0427,0.2523,0.0642,8149.0,9597.0,1.0,0.7005,0.8571,0.7059,0.7778,1.0,0.7059,0.556,0.1326,0.248554913295,0.525139664804,0.507109004739,0.5,0.321292776,19500.0,48100.0,26700.0,63600.0,85700.0,0.904869762,0.838541667,0.910652921,0.934673367,0.869565217,0.8807692309999999,0.6031,0.43679999999999997,0.0055,48630.0,0.0
0,1,23,18,12,16,0,0,0,0,0,0,0,0,0,0.3123,550.0,650.0,1242.0,0,0.5956,0.0076,0.1489,0.1134,9907.0,8675.0,0.6858,0.6972,0.5417,0.5871,0.6637,0.6486,0.75,0.3482,0.0359,0.47575757575800004,0.56694214876,0.656962025316,0.548269581056,0.277926503,17500.0,6e4,34300.0,78500.0,101e3,0.946184942,0.905733722,0.957301452,0.962790698,0.908985507,0.933867735,0.4248000000000001,0.5665,0.0033,23867.0,0.0055
0,2,11,17,6,13,0,0,0,0,0,0,0,0,0,0.4922,456.3,556.13,1042.34,0,0.315,0.1142,0.2638,0.0236,9501.0,8051.0,0.7826,0.2857,0.0,0.0,0.4276079999999999,0.407319,1.0,0.381,0.1625,0.892703862661,0.58904109589,0.6319577894439997,0.893203883495,0.357452967,2500.0,55100.0,28100.0,77400.0,97100.0,0.786259542,0.753246753,0.842105263,0.8767983373963602,0.671875,0.7777777779999999,0.4912,0.5088,0.0,28901.0,0.0
0,1,11,18,9,12,0,0,0,0,0,1,0,0,0,0.6626,390.0,500.0,901.0,0,0.196,0.0656,0.4979,0.065,6087.0,8122.0,0.6512,0.3946,0.2778,0.3991,0.4259,0.2857,0.3182,0.4158,0.2056,0.372898120673,0.374689826303,0.4501481208989302,0.388563049853,0.582261341,11e3,43800.0,22800.0,58900.0,76600.0,0.738342967,0.712005552,0.7647814909999999,0.78470255,0.676962677,0.737987307,0.5993,0.4899,0.0074,18061.0,0.0
0,1,23,18,6,12,0,0,0,0,0,1,0,0,0,0.7215,400.0,510.0,917.0,0,0.282,0.0255,0.4496,0.1133,8274.0,8072.0,0.563,0.5198,0.3448,0.5231,0.5,0.5714,0.25,0.4286,0.203,0.17182130584199998,0.131578947368,0.40978150732767005,0.12737920937,0.602159136,14e3,40100.0,21300.0,53200.0,69900.0,0.833404895,0.803780378,0.844207723,0.8840909090000001,0.833333333,0.834038055,0.6247999999999999,0.4485,0.0025,17161.0,0.0
0,1,12,18,9,15,0,0,0,0,0,0,0,0,0,0.5831,390.0,490.0,888.0,0,0.1743,0.0729,0.5549,0.0632,6585.0,8558.0,0.5046,0.4112,0.2684,0.408,0.4451,0.4615,0.4483,0.4698,0.2094,0.460567823344,0.50580270793,0.5519101204292699,0.494326241135,0.59350727,16431.0,42300.0,22100.0,57800.0,74200.0,0.733838787,0.7077385420000001,0.762242268,0.7671052629999999,0.664968153,0.73563778,0.5325,0.5269,0.0042,17030.0,0.0134
0,1,21,18,11,15,0,0,0,0,0,0,0,0,0,0.5218,460.0,570.0,1070.0,0,0.2159,0.0323,0.3722,0.2501,7355.0,9101.0,0.4882,0.5237,0.4553,0.4353,0.5794,0.6667,0.5155,0.3883,0.1747,0.18631955079100002,0.238679245283,0.38723328813654007,0.214765100671,0.471898734,15703.5,48100.0,27200.0,65200.0,84600.0,0.9043165470000001,0.8873966940000001,0.909977494,0.9336384440000001,0.9046701970000001,0.899467377,0.35369999999999996,0.6035999999999999,0.0034,19402.0,0.0392
0,1,13,18,11,15,0,0,0,0,0,0,0,0,0,0.7161,450.0,550.0,1014.0,0,0.5255,0.019,0.23,0.0579,6800.0,8370.0,0.5281,0.5605,0.4051,0.4548,0.4654,0.4286,0.3582,0.452,0.1358,0.43083900226800004,0.521333333333,0.5620465052184098,0.48116254036600004,0.436769164,14889.5,45900.0,23800.0,62100.0,83700.0,0.8627896409999999,0.832105263,0.871574002,0.9047217540000001,0.783515392,0.853955375,0.4887000000000001,0.49960000000000004,0.0049,22926.0,0.0418
0,1,13,18,6,15,0,0,0,0,0,1,0,0,0,0.5747,380.0,470.0,845.0,0,0.0931,0.1703,0.5397,0.0943,6807.0,8202.0,0.3877,0.2935,0.2448,0.3091,0.3889,0.0,0.3214,0.4291,0.3762,0.30200414651,0.368345323741,0.4594386739032601,0.34762456546899995,0.602184087,14191.0,42500.0,22100.0,56700.0,75e3,0.698206555,0.669943094,0.727646454,0.783783784,0.658198614,0.729323308,0.514,0.5451,0.0012,12957.0,0.002
0,1,11,18,9,15,0,0,0,0,0,1,0,0,0,0.5815,400.0,510.0,920.0,0,0.2511,0.0404,0.4258,0.1566,6446.0,8027.0,0.5161,0.4859,0.3108,0.4618,0.4362,0.45,0.4902,0.3628,0.1628,0.371870732817,0.433115060804,0.4952330512549202,0.41813989239,0.533873343,14500.0,40700.0,21100.0,53900.0,73500.0,0.8264311809999999,0.800233645,0.858912595,0.8615384620000001,0.7563492059999999,0.82421875,0.5696,0.3937,0.0073,16377.0,0.0294
0,1,21,18,8,15,0,0,0,0,0,0,0,0,0,0.4579,450.0,550.0,1021.0,0,0.2556,0.0222,0.375,0.2165,7685.0,8521.0,0.4622,0.5347,0.4587,0.4976,0.5813,0.5556,0.486,0.3327,0.1981,0.401553529213,0.514666666667,0.643044619423,0.46200917899,0.48166591200000003,12900.5,43800.0,24300.0,57500.0,76100.0,0.8612542959999999,0.8323899370000001,0.8753799390000001,0.9022252190000001,0.80456621,0.8620826709999999,0.5032,0.5311,0.0063,16663.0,0.0
0,1,12,18,9,15,0,0,0,0,1,0,0,0,0,0.6872,400.0,500.0,910.0,0,0.1843,0.1083,0.2546,0.2439,6978.0,8804.0,0.4163,0.3808,0.2244,0.30620000000000003,0.4916,0.0,0.5303,0.3844,0.3269,0.29640084686,0.367132867133,0.43299417744786,0.306282722513,0.499101124,12500.0,48400.0,26200.0,63900.0,86800.0,0.804790419,0.782928208,0.831449126,0.829749104,0.791248207,0.793733681,0.39039999999999997,0.6172,0.0018,20676.0,0.0541
0,1,11,18,11,15,0,0,0,0,0,0,0,0,0,0.3082,440.0,550.0,1012.0,0,0.214,0.0399,0.3672,0.2292,7422.0,8671.0,0.5029,0.6033,0.4913,0.5271,0.6211,0.4737,0.6018,0.39299999999999996,0.1708,0.446403872752,0.529677419355,0.6873350923479999,0.48607318405199995,0.46988623700000004,14494.0,45300.0,24600.0,60600.0,81e3,0.876627052,0.854216867,0.883311317,0.920888272,0.805785124,0.867622951,0.4538,0.48669999999999997,0.0076,18085.0,0.07350000000000001
